"","year","ID_game","numberGame","ID_team","isB2B","isB2BFirst","isB2BSecond","homeAway","name","countDaysRest","countDaysNextGame","outcomeGame","isWin","fieldgoal_made","fieldgoal_attempts","fieldgoal_percent","fieldgoal3_made","fieldgoal3_attempts","fieldgoal3_percent","freethrow_percent","fieldgoal2_made","fieldgoal2_attempts","pctFG2","minutes","freethrow_made","freethrow_attempts","off_reb","def_reb","total_reb","assists","steals","blocks","turnovers","personalfouls","points","plusminus","ind_Win","ind_SecondB2B","ind_overtime","offensive_rating","defensive_rating","RAPTOR_offensive","RAPTOR_defensive","RAPTOR_net"
"6675",2020,21900885,59,1610612762,FALSE,FALSE,FALSE,"H","UTA",1,2,"W",TRUE,44,89,0.494,19,37,0.513513513513513,0.733,25,52,0.480769230769231,240,22,30,15,39,54,23,7,5,15,22,129,10,1,0,0,112.3,109.9,1.7,0.8,2.5
"6676",2020,21900879,59,1610612766,FALSE,FALSE,FALSE,"A","CHA",1,1,"W",TRUE,34,78,0.436,13,30,0.433333333333333,0.72,21,48,0.4375,240,18,25,11,47,58,23,3,8,18,22,99,3,1,0,0,106.3,113.3,-4.3,-2.7,-7
"6677",2020,21900882,60,1610612760,TRUE,TRUE,TRUE,"A","OKC",0,3,"L",FALSE,33,91,0.363,6,35,0.171428571428571,0.7,27,56,0.482142857142857,240,14,20,5,31,36,14,8,3,14,15,86,-47,0,1,0,110.8,108.8,0.2,1.8,2
"6678",2020,21900882,59,1610612749,FALSE,TRUE,FALSE,"H","MIL",2,1,"W",TRUE,50,100,0.5,21,45,0.466666666666667,0.857,29,55,0.527272727272727,240,12,14,14,52,66,34,6,2,17,21,133,47,1,0,0,112.4,102.9,1.8,7.8,9.5
"6679",2020,21900877,59,1610612753,TRUE,FALSE,FALSE,"H","ORL",1,0,"W",TRUE,53,98,0.541,12,40,0.3,0.818,41,58,0.706896551724138,240,18,22,10,44,54,36,6,7,16,20,136,11,1,0,0,108.5,109.5,-2.1,1.1,-1
"6680",2020,21900886,59,1610612743,FALSE,FALSE,FALSE,"A","DEN",2,1,"L",FALSE,41,91,0.451,9,25,0.36,0.75,32,66,0.484848484848485,240,12,16,13,26,39,19,7,6,15,18,103,-29,0,0,0,113.1,111,2.5,-0.4,2.1
"6681",2020,21900886,59,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"W",TRUE,48,89,0.539,18,39,0.461538461538462,0.9,30,50,0.6,240,18,20,11,35,46,35,6,5,12,19,132,29,1,0,0,113.9,107.6,3.3,3,6.3
"6682",2020,21900877,58,1610612750,FALSE,FALSE,FALSE,"A","MIN",1,1,"L",FALSE,46,95,0.484,17,44,0.386363636363636,0.667,29,51,0.568627450980392,240,16,24,6,27,33,27,10,6,15,20,125,-11,0,0,0,108.1,112.2,-2.5,-1.6,-4.1
"6683",2020,21900878,61,1610612737,TRUE,FALSE,FALSE,"H","ATL",1,0,"W",TRUE,50,97,0.515,19,39,0.487179487179487,0.733,31,58,0.53448275862069,240,22,30,15,37,52,32,8,4,10,15,141,23,1,0,0,107.2,114.8,-3.5,-4.2,-7.6
"6684",2020,21900880,59,1610612748,TRUE,FALSE,FALSE,"H","MIA",1,0,"W",TRUE,41,79,0.519,17,35,0.485714285714286,0.75,24,44,0.545454545454545,240,27,36,6,34,40,30,6,2,11,21,126,8,1,0,0,112.5,109.5,1.9,1.1,3
"6685",2020,21900883,59,1610612739,TRUE,FALSE,FALSE,"A","CLE",1,0,"L",FALSE,43,95,0.453,11,31,0.354838709677419,0.583,32,64,0.5,240,7,12,10,24,34,27,7,2,14,13,104,-12,0,0,0,107.5,115.4,-3.1,-4.8,-7.9
"6686",2020,21900883,59,1610612740,FALSE,FALSE,FALSE,"H","NOP",2,1,"W",TRUE,48,88,0.545,9,23,0.391304347826087,0.733,39,65,0.6,240,11,15,12,37,49,36,12,8,17,17,116,12,1,0,0,110.7,111.9,0.1,-1.3,-1.2
"6687",2020,21900881,59,1610612763,TRUE,FALSE,FALSE,"H","MEM",1,0,"L",FALSE,39,91,0.429,8,30,0.266666666666667,0.75,31,61,0.508196721311475,240,15,20,10,42,52,27,7,5,14,16,101,-3,0,0,0,109.2,110.3,-1.4,0.3,-1
"6688",2020,21900881,59,1610612758,TRUE,FALSE,TRUE,"A","SAC",0,1,"W",TRUE,38,91,0.418,11,38,0.289473684210526,0.81,27,53,0.509433962264151,240,17,21,8,39,47,24,11,3,9,16,104,3,1,1,0,110.2,112.2,-0.4,-1.6,-2
"6689",2020,21900885,58,1610612764,FALSE,FALSE,FALSE,"A","WAS",1,1,"L",FALSE,45,98,0.459,14,37,0.378378378378378,0.714,31,61,0.508196721311475,240,15,21,13,28,41,23,12,4,11,20,119,-10,0,0,0,110.9,115.5,0.3,-4.9,-4.5
"6690",2020,21900884,60,1610612756,TRUE,FALSE,FALSE,"H","PHX",1,0,"L",FALSE,45,75,0.6,9,23,0.391304347826087,0.706,36,52,0.692307692307692,240,12,17,5,33,38,31,9,5,18,14,111,-2,0,0,0,111.7,111.4,1,-0.8,0.2
"6691",2020,21900889,59,1610612751,TRUE,TRUE,TRUE,"A","BKN",0,2,"L",FALSE,40,86,0.465,16,44,0.363636363636364,0.739,24,42,0.571428571428571,240,17,23,8,36,44,30,3,3,10,23,113,-3,0,1,0,108.9,109.5,-1.7,1.1,-0.6
"6692",2020,21900889,60,1610612748,TRUE,FALSE,TRUE,"H","MIA",0,1,"W",TRUE,41,91,0.451,14,38,0.368421052631579,0.833,27,53,0.509433962264151,240,20,24,10,35,45,27,4,4,7,21,116,3,1,1,0,112.5,109.5,1.9,1.1,3
"6693",2020,21900893,58,1610612759,FALSE,TRUE,FALSE,"H","SAS",2,1,"W",TRUE,44,84,0.524,14,31,0.451612903225806,0.75,30,53,0.566037735849057,240,12,16,4,27,31,28,11,5,17,20,114,1,1,0,0,112.4,113.5,1.8,-2.9,-1.1
"6694",2020,21900888,62,1610612737,TRUE,FALSE,TRUE,"H","ATL",0,1,"W",TRUE,46,84,0.548,18,42,0.428571428571429,0.864,28,42,0.666666666666667,240,19,22,5,31,36,34,7,5,19,18,129,12,1,1,0,107.2,114.8,-3.5,-4.2,-7.6
"6695",2020,21900888,61,1610612757,FALSE,FALSE,FALSE,"A","POR",1,1,"L",FALSE,47,94,0.5,8,28,0.285714285714286,0.714,39,66,0.590909090909091,240,15,21,13,29,42,14,9,4,17,26,117,-12,0,0,0,113.7,114.8,3.1,-4.2,-1.1
"6696",2020,21900893,60,1610612753,TRUE,FALSE,TRUE,"A","ORL",0,1,"L",FALSE,41,84,0.488,15,37,0.405405405405405,0.696,26,47,0.553191489361702,240,16,23,10,31,41,28,9,5,19,16,113,-1,0,1,0,108.5,109.5,-2.1,1.1,-1
"6697",2020,21900892,59,1610612738,FALSE,TRUE,FALSE,"H","BOS",2,2,"L",FALSE,39,100,0.39,13,42,0.30952380952381,0.76,26,58,0.448275862068966,265,19,25,14,40,54,22,11,6,14,18,110,-1,0,0,1,113.3,107,2.7,3.6,6.3
"6698",2020,21900892,59,1610612745,FALSE,FALSE,FALSE,"A","HOU",2,1,"W",TRUE,41,98,0.418,15,55,0.272727272727273,0.778,26,43,0.604651162790698,265,14,18,12,41,53,17,10,8,16,20,111,1,1,0,1,112.9,110.1,2.3,0.5,2.8
"6699",2020,21900887,60,1610612741,FALSE,FALSE,FALSE,"A","CHI",3,1,"L",FALSE,41,89,0.461,17,35,0.485714285714286,0.696,24,54,0.444444444444444,240,16,23,13,20,33,26,12,3,8,22,115,-10,0,0,0,106.7,109.8,-3.9,0.8,-3.1
"6700",2020,21900890,60,1610612754,FALSE,FALSE,FALSE,"A","IND",1,1,"W",TRUE,47,87,0.54,8,23,0.347826086956522,0.786,39,64,0.609375,240,11,14,8,30,38,30,10,6,13,20,113,9,1,0,0,110,108,-0.6,2.6,2
"6701",2020,21900890,60,1610612739,TRUE,FALSE,TRUE,"H","CLE",0,1,"L",FALSE,41,85,0.482,5,22,0.227272727272727,0.85,36,63,0.571428571428571,240,17,20,6,30,36,30,9,3,16,13,104,-9,0,1,0,107.5,115.4,-3.1,-4.8,-7.9
"6702",2020,21900887,60,1610612752,FALSE,FALSE,FALSE,"H","NYK",1,1,"W",TRUE,47,85,0.553,8,20,0.4,0.697,39,65,0.6,240,23,33,17,33,50,29,6,4,17,19,125,10,1,0,0,106.5,113,-4.1,-2.4,-6.5
"6703",2020,21900891,60,1610612763,TRUE,FALSE,TRUE,"H","MEM",0,1,"W",TRUE,43,95,0.453,10,31,0.32258064516129,0.818,33,64,0.515625,240,9,11,15,36,51,27,10,4,10,14,105,17,1,1,0,109.2,110.3,-1.4,0.3,-1
"6704",2020,21900891,58,1610612747,TRUE,FALSE,FALSE,"A","LAL",1,0,"L",FALSE,36,87,0.414,9,35,0.257142857142857,0.583,27,52,0.519230769230769,240,7,12,13,32,45,26,5,3,16,13,88,-17,0,0,0,112,106.3,1.4,4.3,5.7
"6705",2020,21900894,61,1610612756,TRUE,FALSE,TRUE,"H","PHX",0,2,"L",FALSE,34,83,0.41,12,29,0.413793103448276,0.826,22,54,0.407407407407407,240,19,23,8,32,40,24,3,5,20,25,99,-16,0,1,0,111.7,111.4,1,-0.8,0.2
"6706",2020,21900894,60,1610612744,TRUE,FALSE,FALSE,"A","GSW",1,0,"W",TRUE,41,87,0.471,9,30,0.3,0.75,32,57,0.56140350877193,240,24,32,13,36,49,30,9,6,10,21,115,16,1,0,0,105.2,113.8,-5.4,-3.2,-8.6
"6707",2020,21900897,61,1610612755,FALSE,FALSE,FALSE,"A","PHI",2,1,"L",FALSE,48,95,0.505,21,43,0.488372093023256,0.65,27,52,0.519230769230769,240,13,20,10,27,37,27,7,4,10,28,130,-6,0,0,0,111.3,109,0.7,1.7,2.4
"6708",2020,21900897,60,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"W",TRUE,45,76,0.592,13,24,0.541666666666667,0.805,32,52,0.615384615384615,240,33,41,6,31,37,25,6,6,11,17,136,6,1,0,0,113.9,107.6,3.3,3,6.3
"6709",2020,21900901,61,1610612744,TRUE,FALSE,TRUE,"H","GSW",0,1,"L",FALSE,42,89,0.472,9,28,0.321428571428571,0.708,33,61,0.540983606557377,240,17,24,18,34,52,25,7,7,22,24,110,-14,0,1,0,105.2,113.8,-5.4,-3.2,-8.6
"6710",2020,21900896,59,1610612750,FALSE,TRUE,FALSE,"H","MIN",1,1,"L",FALSE,36,99,0.364,13,42,0.30952380952381,0.4,23,57,0.403508771929825,240,6,15,14,43,57,19,9,3,14,17,91,-20,0,0,0,108.1,112.2,-2.5,-1.6,-4.1
"6711",2020,21900896,61,1610612742,TRUE,FALSE,FALSE,"A","DAL",1,0,"W",TRUE,44,94,0.468,11,40,0.275,0.632,33,54,0.611111111111111,240,12,19,6,50,56,28,10,7,14,16,111,20,1,0,0,116.7,111.7,6.1,-1.1,4.9
"6712",2020,21900899,62,1610612765,FALSE,FALSE,FALSE,"A","DET",1,2,"L",FALSE,33,80,0.413,18,42,0.428571428571429,0.667,15,38,0.394736842105263,240,16,24,7,35,42,23,6,4,16,25,100,-6,0,0,0,109,112.7,-1.6,-2,-3.6
"6713",2020,21900899,60,1610612758,FALSE,FALSE,FALSE,"H","SAC",1,1,"W",TRUE,37,91,0.407,9,35,0.257142857142857,0.885,28,56,0.5,240,23,26,17,34,51,18,8,7,11,20,106,6,1,0,0,110.2,112.2,-0.4,-1.6,-2
"6714",2020,21900898,60,1610612743,FALSE,FALSE,FALSE,"H","DEN",1,1,"W",TRUE,47,83,0.566,18,36,0.5,0.7,29,47,0.617021276595745,240,21,30,7,34,41,38,6,1,16,22,133,15,1,0,0,113.1,111,2.5,-0.4,2.1
"6715",2020,21900900,60,1610612740,FALSE,TRUE,FALSE,"H","NOP",1,1,"L",FALSE,40,95,0.421,7,32,0.21875,0.818,33,63,0.523809523809524,240,27,33,15,37,52,24,7,3,16,11,114,-8,0,0,0,110.7,111.9,0.1,-1.3,-1.2
"6716",2020,21900900,59,1610612747,TRUE,FALSE,TRUE,"A","LAL",0,1,"W",TRUE,50,97,0.515,13,35,0.371428571428571,0.9,37,62,0.596774193548387,240,9,10,6,30,36,23,9,10,13,26,122,8,1,1,0,112,106.3,1.4,4.3,5.7
"6717",2020,21900895,60,1610612766,FALSE,FALSE,FALSE,"H","CHA",1,1,"L",FALSE,34,96,0.354,8,35,0.228571428571429,0.9,26,61,0.426229508196721,240,9,10,12,35,47,22,7,8,10,18,85,-8,0,0,0,106.3,113.3,-4.3,-2.7,-7
"6718",2020,21900898,60,1610612761,FALSE,FALSE,FALSE,"A","TOR",1,1,"L",FALSE,41,89,0.461,10,38,0.263157894736842,0.897,31,51,0.607843137254902,240,26,29,8,28,36,24,9,4,12,24,118,-15,0,0,0,111.1,105,0.5,5.7,6.1
"6719",2020,21900895,60,1610612749,TRUE,FALSE,FALSE,"A","MIL",1,0,"W",TRUE,35,87,0.402,7,31,0.225806451612903,0.762,28,56,0.5,240,16,21,15,46,61,20,7,6,17,11,93,8,1,0,0,112.4,102.9,1.8,7.8,9.5
"6720",2020,21900901,59,1610612764,FALSE,TRUE,FALSE,"A","WAS",1,1,"W",TRUE,40,82,0.488,20,30,0.666666666666667,0.889,20,52,0.384615384615385,240,24,27,5,29,34,24,10,5,13,20,124,14,1,0,0,110.9,115.5,0.3,-4.9,-4.5
"6721",2020,21900906,61,1610612748,FALSE,FALSE,FALSE,"H","MIA",1,1,"W",TRUE,37,86,0.43,18,37,0.486486486486487,0.722,19,49,0.387755102040816,240,13,18,6,40,46,28,4,4,10,19,105,16,1,0,0,112.5,109.5,1.9,1.1,3
"6722",2020,21900906,61,1610612749,TRUE,FALSE,TRUE,"A","MIL",0,1,"L",FALSE,35,86,0.407,7,34,0.205882352941176,0.632,28,52,0.538461538461538,240,12,19,8,40,48,19,4,5,15,18,89,-16,0,1,0,112.4,102.9,1.8,7.8,9.5
"6723",2020,21900903,61,1610612752,FALSE,FALSE,FALSE,"H","NYK",1,1,"W",TRUE,47,97,0.485,12,30,0.4,0.633,35,67,0.522388059701492,240,19,30,20,45,65,26,6,7,19,19,125,2,1,0,0,106.5,113,-4.1,-2.4,-6.5
"6724",2020,21900907,62,1610612742,TRUE,FALSE,TRUE,"A","DAL",0,1,"L",FALSE,40,84,0.476,12,42,0.285714285714286,0.75,28,42,0.666666666666667,240,15,20,9,35,44,26,9,5,18,20,107,-2,0,1,0,116.7,111.7,6.1,-1.1,4.9
"6725",2020,21900907,61,1610612741,FALSE,FALSE,FALSE,"H","CHI",1,1,"W",TRUE,44,94,0.468,10,36,0.277777777777778,0.647,34,58,0.586206896551724,240,11,17,12,30,42,24,7,5,14,21,109,2,1,0,0,106.7,109.8,-3.9,0.8,-3.1
"6726",2020,21900904,62,1610612757,FALSE,FALSE,FALSE,"A","POR",1,1,"W",TRUE,49,88,0.557,16,33,0.484848484848485,1,33,55,0.6,240,16,16,6,43,49,27,6,4,12,24,130,23,1,0,0,113.7,114.8,3.1,-4.2,-1.1
"6727",2020,21900904,61,1610612753,FALSE,FALSE,FALSE,"H","ORL",1,1,"L",FALSE,37,96,0.385,14,43,0.325581395348837,0.864,23,53,0.433962264150943,240,19,22,11,28,39,29,3,2,6,11,107,-23,0,0,0,108.5,109.5,-2.1,1.1,-1
"6728",2020,21900905,63,1610612737,FALSE,TRUE,FALSE,"H","ATL",1,3,"L",FALSE,32,99,0.323,9,35,0.257142857142857,0.938,23,64,0.359375,240,15,16,16,27,43,20,6,8,17,21,88,-39,0,0,0,107.2,114.8,-3.5,-4.2,-7.6
"6729",2020,21900908,61,1610612754,FALSE,FALSE,FALSE,"A","IND",1,1,"W",TRUE,39,78,0.5,15,31,0.483870967741935,0.885,24,47,0.51063829787234,240,23,26,6,34,40,22,9,5,13,20,116,5,1,0,0,110,108,-0.6,2.6,2
"6730",2020,21900908,59,1610612759,TRUE,FALSE,FALSE,"H","SAS",1,0,"L",FALSE,40,77,0.519,16,32,0.5,0.789,24,45,0.533333333333333,240,15,19,3,30,33,21,6,5,15,19,111,-5,0,0,0,112.4,113.5,1.8,-2.9,-1.1
"6731",2020,21900902,60,1610612762,FALSE,FALSE,FALSE,"A","UTA",2,1,"W",TRUE,47,83,0.566,20,41,0.48780487804878,0.857,27,42,0.642857142857143,240,12,14,8,39,47,30,3,7,15,17,126,13,1,0,0,112.3,109.9,1.7,0.8,2.5
"6732",2020,21900902,61,1610612739,FALSE,FALSE,FALSE,"H","CLE",1,1,"L",FALSE,42,91,0.462,17,41,0.414634146341463,0.667,25,50,0.5,240,12,18,11,25,36,28,10,1,7,18,113,-13,0,0,0,107.5,115.4,-3.1,-4.8,-7.9
"6733",2020,21900905,61,1610612763,FALSE,FALSE,FALSE,"A","MEM",1,1,"W",TRUE,46,92,0.5,14,32,0.4375,0.677,32,60,0.533333333333333,240,21,31,14,46,60,30,12,8,15,16,127,39,1,0,0,109.2,110.3,-1.4,0.3,-1
"6734",2020,21900903,60,1610612745,FALSE,FALSE,FALSE,"A","HOU",1,2,"L",FALSE,39,94,0.415,20,56,0.357142857142857,0.926,19,38,0.5,240,25,27,8,26,34,25,11,5,12,20,123,-2,0,0,0,112.9,110.1,2.3,0.5,2.8
"6735",2020,21900915,60,1610612747,FALSE,FALSE,FALSE,"H","LAL",1,2,"W",TRUE,46,86,0.535,13,33,0.393939393939394,0.833,33,53,0.622641509433962,240,15,18,10,33,43,25,9,6,13,18,120,13,1,0,0,112,106.3,1.4,4.3,5.7
"6736",2020,21900915,62,1610612755,FALSE,FALSE,FALSE,"A","PHI",1,1,"L",FALSE,38,85,0.447,16,40,0.4,0.75,22,45,0.488888888888889,240,15,20,12,30,42,24,10,1,15,17,107,-13,0,0,0,111.3,109,0.7,1.7,2.4
"6737",2020,21900912,61,1610612746,FALSE,FALSE,FALSE,"A","LAC",1,1,"W",TRUE,38,84,0.452,11,36,0.305555555555556,0.846,27,48,0.5625,240,22,26,6,35,41,19,7,1,10,22,109,15,1,0,0,113.9,107.6,3.3,3,6.3
"6738",2020,21900912,61,1610612760,TRUE,FALSE,FALSE,"H","OKC",3,0,"L",FALSE,34,81,0.42,9,28,0.321428571428571,0.654,25,53,0.471698113207547,240,17,26,8,35,43,16,7,7,15,22,94,-15,0,0,0,110.8,108.8,0.2,1.8,2
"6739",2020,21900911,61,1610612740,TRUE,FALSE,FALSE,"H","NOP",1,0,"L",FALSE,52,100,0.52,14,39,0.358974358974359,0.593,38,61,0.622950819672131,240,16,27,13,31,44,37,13,2,15,18,134,-5,0,0,0,110.7,111.9,0.1,-1.3,-1.2
"6740",2020,21900910,60,1610612738,TRUE,FALSE,FALSE,"H","BOS",2,0,"L",FALSE,44,103,0.427,15,49,0.306122448979592,0.739,29,54,0.537037037037037,265,17,23,13,29,42,24,10,6,15,30,120,-9,0,0,1,113.3,107,2.7,3.6,6.3
"6741",2020,21900910,60,1610612751,TRUE,FALSE,FALSE,"A","BKN",2,0,"W",TRUE,43,100,0.43,14,49,0.285714285714286,0.763,29,51,0.568627450980392,265,29,38,22,41,63,22,7,6,21,26,129,9,1,0,1,108.9,109.5,-1.7,1.1,-0.6
"6742",2020,21900911,60,1610612750,TRUE,FALSE,FALSE,"A","MIN",1,0,"W",TRUE,54,97,0.557,14,34,0.411764705882353,0.85,40,63,0.634920634920635,240,17,20,10,32,42,31,11,2,16,22,139,5,1,0,0,108.1,112.2,-2.5,-1.6,-4.1
"6743",2020,21900916,60,1610612764,TRUE,FALSE,FALSE,"A","WAS",1,0,"L",FALSE,41,80,0.513,16,38,0.421052631578947,0.824,25,42,0.595238095238095,240,28,34,2,29,31,28,10,5,14,22,126,-7,0,0,0,110.9,115.5,0.3,-4.9,-4.5
"6744",2020,21900916,61,1610612758,FALSE,FALSE,FALSE,"H","SAC",1,1,"W",TRUE,50,89,0.562,13,29,0.448275862068966,0.833,37,60,0.616666666666667,240,20,24,8,34,42,23,13,2,15,24,133,7,1,0,0,110.2,112.2,-0.4,-1.6,-2
"6745",2020,21900909,61,1610612766,FALSE,FALSE,FALSE,"H","CHA",1,1,"L",FALSE,39,82,0.476,12,29,0.413793103448276,0.722,27,53,0.509433962264151,240,13,18,14,32,46,25,4,2,17,16,103,-1,0,0,0,106.3,113.3,-4.3,-2.7,-7
"6746",2020,21900913,61,1610612743,FALSE,FALSE,FALSE,"H","DEN",1,1,"L",FALSE,39,87,0.448,3,20,0.15,0.731,36,67,0.537313432835821,240,19,26,19,34,53,22,6,5,16,26,100,-16,0,0,0,113.1,111,2.5,-0.4,2.1
"6747",2020,21900909,60,1610612759,TRUE,FALSE,TRUE,"A","SAS",0,2,"W",TRUE,38,80,0.475,11,32,0.34375,0.85,27,48,0.5625,240,17,20,6,27,33,25,12,5,10,16,104,1,1,1,0,112.4,113.5,1.8,-2.9,-1.1
"6748",2020,21900913,62,1610612744,FALSE,FALSE,FALSE,"A","GSW",1,1,"W",TRUE,42,82,0.512,18,41,0.439024390243902,0.636,24,41,0.585365853658537,240,14,22,5,30,35,31,8,3,11,23,116,16,1,0,0,105.2,113.8,-5.4,-3.2,-8.6
"6749",2020,21900914,62,1610612756,FALSE,FALSE,FALSE,"H","PHX",2,2,"L",FALSE,39,85,0.459,15,39,0.384615384615385,0.84,24,46,0.521739130434783,240,21,25,6,29,35,30,6,6,18,22,114,-9,0,0,0,111.7,111.4,1,-0.8,0.2
"6750",2020,21900914,61,1610612761,FALSE,FALSE,FALSE,"A","TOR",1,1,"W",TRUE,40,86,0.465,14,34,0.411764705882353,0.829,26,52,0.5,240,29,35,9,38,47,17,9,5,15,25,123,9,1,0,0,111.1,105,0.5,5.7,6.1
"6751",2020,21900918,62,1610612760,TRUE,FALSE,TRUE,"A","OKC",0,1,"W",TRUE,46,75,0.613,10,24,0.416666666666667,0.706,36,51,0.705882352941177,240,12,17,2,31,33,25,13,8,16,18,114,7,1,1,0,110.8,108.8,0.2,1.8,2
"6752",2020,21900918,63,1610612765,FALSE,TRUE,FALSE,"H","DET",2,2,"L",FALSE,40,86,0.465,18,43,0.418604651162791,0.6,22,43,0.511627906976744,240,9,15,9,27,36,27,8,5,17,21,107,-7,0,0,0,109,112.7,-1.6,-2,-3.6
"6753",2020,21900921,61,1610612762,FALSE,TRUE,FALSE,"A","UTA",1,1,"W",TRUE,41,81,0.506,10,36,0.277777777777778,0.8,31,45,0.688888888888889,240,20,25,6,31,37,26,5,5,14,20,112,8,1,0,0,112.3,109.9,1.7,0.8,2.5
"6754",2020,21900922,62,1610612741,FALSE,FALSE,FALSE,"A","CHI",1,1,"L",FALSE,45,94,0.479,11,30,0.366666666666667,0.636,34,64,0.53125,240,7,11,9,31,40,24,10,5,10,19,108,-7,0,0,0,106.7,109.8,-3.9,0.8,-3.1
"6755",2020,21900921,62,1610612752,FALSE,FALSE,FALSE,"H","NYK",1,1,"L",FALSE,41,85,0.482,7,20,0.35,0.833,34,65,0.523076923076923,240,15,18,11,31,42,23,3,1,13,18,104,-8,0,0,0,106.5,113,-4.1,-2.4,-6.5
"6756",2020,21900922,61,1610612750,TRUE,FALSE,TRUE,"H","MIN",0,1,"W",TRUE,40,81,0.494,19,43,0.441860465116279,0.64,21,38,0.552631578947368,240,16,25,10,33,43,27,5,4,18,15,115,7,1,1,0,108.1,112.2,-2.5,-1.6,-4.1
"6757",2020,21900917,61,1610612738,TRUE,FALSE,TRUE,"A","BOS",0,1,"W",TRUE,40,86,0.465,11,30,0.366666666666667,0.808,29,56,0.517857142857143,240,21,26,13,36,49,16,10,7,11,20,112,6,1,1,0,113.3,107,2.7,3.6,6.3
"6758",2020,21900917,62,1610612739,FALSE,TRUE,FALSE,"H","CLE",1,2,"L",FALSE,39,89,0.438,13,38,0.342105263157895,0.75,26,51,0.509803921568627,240,15,20,17,33,50,24,6,2,13,19,106,-6,0,0,0,107.5,115.4,-3.1,-4.8,-7.9
"6759",2020,21900925,61,1610612764,TRUE,FALSE,TRUE,"A","WAS",0,1,"L",FALSE,40,103,0.388,11,35,0.314285714285714,0.619,29,68,0.426470588235294,240,13,21,18,30,48,27,8,4,10,29,104,-21,0,1,0,110.9,115.5,0.3,-4.9,-4.5
"6760",2020,21900920,62,1610612763,FALSE,TRUE,FALSE,"A","MEM",1,1,"W",TRUE,43,100,0.43,20,44,0.454545454545455,0.857,23,56,0.410714285714286,240,12,14,18,41,59,21,8,5,12,15,118,39,1,0,0,109.2,110.3,-1.4,0.3,-1
"6761",2020,21900920,61,1610612751,TRUE,FALSE,TRUE,"H","BKN",0,1,"L",FALSE,30,90,0.333,7,42,0.166666666666667,0.706,23,48,0.479166666666667,240,12,17,13,29,42,15,6,4,14,17,79,-39,0,1,0,108.9,109.5,-1.7,1.1,-0.6
"6762",2020,21900925,63,1610612757,FALSE,TRUE,FALSE,"H","POR",1,1,"W",TRUE,42,81,0.519,13,31,0.419354838709677,0.875,29,50,0.58,240,28,32,7,40,47,24,7,11,16,24,125,21,1,0,0,113.7,114.8,3.1,-4.2,-1.1
"6763",2020,21900923,62,1610612740,TRUE,FALSE,TRUE,"A","NOP",0,1,"L",FALSE,50,114,0.439,17,46,0.369565217391304,0.545,33,68,0.485294117647059,265,6,11,15,37,52,28,8,4,14,23,123,-4,0,1,1,110.7,111.9,0.1,-1.3,-1.2
"6764",2020,21900923,63,1610612742,FALSE,FALSE,FALSE,"H","DAL",1,1,"W",TRUE,44,95,0.463,22,50,0.44,0.708,22,45,0.488888888888889,265,17,24,6,43,49,30,6,13,17,17,127,4,1,0,1,116.7,111.7,6.1,-1.1,4.9
"6765",2020,21900919,62,1610612753,FALSE,FALSE,FALSE,"A","ORL",1,1,"L",FALSE,44,84,0.524,13,30,0.433333333333333,0.857,31,54,0.574074074074074,240,12,14,5,30,35,28,6,5,12,17,113,-3,0,0,0,108.5,109.5,-2.1,1.1,-1
"6766",2020,21900919,62,1610612748,FALSE,FALSE,FALSE,"H","MIA",1,1,"W",TRUE,41,79,0.519,22,44,0.5,0.8,19,35,0.542857142857143,240,12,15,6,30,36,31,8,5,14,17,116,3,1,0,0,112.5,109.5,1.9,1.1,3
"6767",2020,21900924,62,1610612754,FALSE,FALSE,FALSE,"A","IND",1,1,"L",FALSE,42,97,0.433,7,27,0.259259259259259,0.818,35,70,0.5,240,9,11,7,32,39,22,12,2,16,18,100,-19,0,0,0,110,108,-0.6,2.6,2
"6768",2020,21900924,62,1610612749,FALSE,FALSE,FALSE,"H","MIL",1,1,"W",TRUE,43,94,0.457,13,46,0.282608695652174,0.909,30,48,0.625,240,20,22,11,45,56,26,8,4,18,14,119,19,1,0,0,112.4,102.9,1.8,7.8,9.5
"6769",2020,21900928,63,1610612755,FALSE,FALSE,FALSE,"A","PHI",1,1,"W",TRUE,47,96,0.49,17,37,0.459459459459459,0.824,30,59,0.508474576271186,240,14,17,14,31,45,24,8,2,13,18,125,17,1,0,0,111.3,109,0.7,1.7,2.4
"6770",2020,21900928,62,1610612758,FALSE,TRUE,FALSE,"H","SAC",1,1,"L",FALSE,42,79,0.532,11,29,0.379310344827586,0.722,31,50,0.62,240,13,18,4,33,37,23,7,4,18,21,108,-17,0,0,0,110.2,112.2,-0.4,-1.6,-2
"6771",2020,21900926,62,1610612743,FALSE,FALSE,FALSE,"A","DEN",1,1,"W",TRUE,44,83,0.53,8,26,0.307692307692308,0.9,36,57,0.631578947368421,240,18,20,13,25,38,29,7,5,13,21,114,2,1,0,0,113.1,111,2.5,-0.4,2.1
"6772",2020,21900929,62,1610612761,FALSE,TRUE,FALSE,"A","TOR",1,2,"W",TRUE,40,84,0.476,13,41,0.317073170731707,0.903,27,43,0.627906976744186,240,28,31,3,36,39,28,10,3,12,24,121,8,1,0,0,111.1,105,0.5,5.7,6.1
