"","year","game_ID","home_numberGame","home_ID_team","home_isB2B","home_isB2BFirst","home_isB2BSecond","home_name","home_countDaysRest","home_countDaysNextGame","home_outcomeGame","home_isWin","home_fieldgoal_made","home_fieldgoal_attempts","home_fieldgoal_percent","home_fieldgoal3_made","home_fieldgoal3_attempts","home_fieldgoal3_percent","home_freethrow_percent","home_fieldgoal2_made","home_fieldgoal2_attempts","home_pctFG2","minutes","home_freethrow_made","home_freethrow_attempts","home_off_reb","home_def_reb","home_total_reb","home_assists","home_steals","home_blocks","home_turnovers","home_personalfouls","home_points","home_plusminus","home_ind_Win","home_ind_SecondB2B","home_ind_overtime","home_offensive_rating","home_defensive_rating","home_RAPTOR_offensive","home_RAPTOR_defensive","home_RAPTOR_net","away_numberGame","away_ID_team","away_isB2B","away_isB2BFirst","away_isB2BSecond","away_name","away_countDaysRest","away_countDaysNextGame","away_outcomeGame","away_isWin","away_fieldgoal_made","away_fieldgoal_attempts","away_fieldgoal_percent","away_fieldgoal3_made","away_fieldgoal3_attempts","away_fieldgoal3_percent","away_freethrow_percent","away_fieldgoal2_made","away_fieldgoal2_attempts","away_pctFG2","away_freethrow_made","away_freethrow_attempts","away_off_reb","away_def_reb","away_total_reb","away_assists","away_steals","away_blocks","away_turnovers","away_personalfouls","away_points","away_plusminus","away_ind_Win","away_ind_SecondB2B","away_ind_overtime","away_offensive_rating","away_defensive_rating","away_RAPTOR_offensive","away_RAPTOR_defensive","away_RAPTOR_net"
"6740",2023,22200911,61,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"W",TRUE,45,90,0.5,16,30,0.533333333333333,0.821,29,60,0.483333333333333,240,23,28,13,33,46,20,7,2,16,18,129,2,1,0,0,116.6,116.3,1.8,-1.5,0.3,60,1610612751,FALSE,TRUE,FALSE,"BKN",1,1,"L",FALSE,43,87,0.494,14,39,0.358974358974359,0.931,29,48,0.604166666666667,27,29,6,31,37,20,12,6,10,21,127,-2,0,0,0,115,114.1,0.2,0.7,0.9
"6741",2023,22200913,62,1610612742,FALSE,FALSE,FALSE,"DAL",2,1,"L",FALSE,39,93,0.419,20,49,0.408163265306122,0.714,19,44,0.431818181818182,240,10,14,11,37,48,21,5,5,17,24,108,-3,0,0,0,116.8,116.7,2,-1.9,0.1,61,1610612747,FALSE,TRUE,FALSE,"LAL",2,1,"W",TRUE,42,97,0.433,6,34,0.176470588235294,0.75,36,63,0.571428571428571,21,28,17,39,56,25,9,4,11,17,111,3,1,0,0,114.5,113.9,-0.3,0.9,0.6
"6742",2023,22200918,62,1610612743,TRUE,FALSE,TRUE,"DEN",0,1,"W",TRUE,49,96,0.51,13,39,0.333333333333333,0.742,36,57,0.631578947368421,265,23,31,11,39,50,35,10,3,16,23,134,10,1,1,1,117.6,114.2,2.7,0.6,3.4,63,1610612746,FALSE,FALSE,FALSE,"LAC",1,1,"L",FALSE,44,90,0.489,11,34,0.323529411764706,0.833,33,56,0.589285714285714,25,30,6,32,38,24,11,5,13,25,124,-10,0,0,1,115,114.5,0.2,0.3,0.5
"6743",2023,22200910,60,1610612749,FALSE,TRUE,FALSE,"MIL",1,1,"W",TRUE,38,87,0.437,13,45,0.288888888888889,0.714,25,42,0.595238095238095,240,15,21,11,34,45,15,4,7,12,20,104,3,1,0,0,115.4,111.9,0.6,2.9,3.6,62,1610612756,FALSE,FALSE,FALSE,"PHX",1,2,"L",FALSE,40,95,0.421,8,24,0.333333333333333,0.591,32,71,0.450704225352113,13,22,19,36,55,21,4,5,12,22,101,-3,0,0,0,115.1,113,0.3,1.8,2.1
"6744",2023,22200917,60,1610612757,FALSE,TRUE,FALSE,"POR",2,1,"W",TRUE,42,77,0.545,20,39,0.512820512820513,0.771,22,38,0.578947368421053,240,27,35,6,31,37,20,7,7,14,21,131,17,1,0,0,114.8,118.8,0,-4,-4.1,60,1610612745,FALSE,TRUE,FALSE,"HOU",1,1,"L",FALSE,45,100,0.45,7,26,0.269230769230769,0.68,38,74,0.513513513513513,17,25,18,30,48,24,7,2,14,26,114,-17,0,0,0,111.4,119.3,-3.4,-4.5,-7.9
"6745",2023,22200912,61,1610612741,FALSE,TRUE,FALSE,"CHI",1,1,"W",TRUE,40,79,0.506,8,30,0.266666666666667,0.824,32,49,0.653061224489796,240,14,17,8,31,39,21,7,3,11,19,102,20,1,0,0,113.5,112.2,-1.3,2.6,1.3,60,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,32,76,0.421,6,28,0.214285714285714,0.522,26,48,0.541666666666667,12,23,12,30,42,22,5,1,16,18,82,-20,0,0,0,114.4,115.6,-0.4,-0.8,-1.2
"6746",2023,22200915,60,1610612760,FALSE,TRUE,FALSE,"OKC",1,1,"L",FALSE,41,86,0.477,16,40,0.4,0.739,25,46,0.543478260869565,240,17,23,9,28,37,24,10,0,14,19,115,-9,0,0,0,115.2,114.2,0.4,0.6,1.1,60,1610612758,FALSE,FALSE,FALSE,"SAC",1,1,"W",TRUE,45,85,0.529,18,43,0.418604651162791,0.667,27,42,0.642857142857143,16,24,13,35,48,32,7,1,20,21,124,9,1,0,0,119.4,116.8,4.6,-2,2.6
"6747",2023,22200919,63,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"W",TRUE,43,83,0.518,13,26,0.5,0.818,30,57,0.526315789473684,240,18,22,7,39,46,24,8,3,17,22,117,11,1,0,0,109.2,115.3,-5.6,-0.5,-6.1,62,1610612765,FALSE,FALSE,FALSE,"DET",1,1,"L",FALSE,42,92,0.457,3,26,0.115384615384615,0.704,39,66,0.590909090909091,19,27,10,29,39,18,12,3,9,18,106,-11,0,0,0,110.7,118.9,-4.1,-4.1,-8.2
"6748",2023,22200921,63,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,37,78,0.474,12,31,0.387096774193548,0.676,25,47,0.531914893617021,240,23,34,7,37,44,20,6,3,15,11,109,15,1,0,0,117.8,114.8,3,0,3,62,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"L",FALSE,37,84,0.44,9,42,0.214285714285714,0.786,28,42,0.666666666666667,11,14,7,28,35,21,5,8,12,22,94,-15,0,0,0,118,111.5,3.2,3.3,6.5
"6749",2023,22200920,60,1610612755,FALSE,TRUE,FALSE,"PHI",1,1,"L",FALSE,32,73,0.438,10,27,0.37037037037037,0.893,22,46,0.478260869565217,240,25,28,9,30,39,20,7,3,20,24,99,-2,0,0,0,117.7,113.3,2.9,1.5,4.4,62,1610612748,FALSE,FALSE,FALSE,"MIA",1,1,"W",TRUE,35,81,0.432,15,37,0.405405405405405,0.727,20,44,0.454545454545455,16,22,12,25,37,21,10,3,13,20,101,2,1,0,0,113,113.3,-1.8,1.5,-0.3
"6750",2023,22200922,62,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"L",FALSE,34,76,0.447,6,27,0.222222222222222,0.826,28,49,0.571428571428571,240,19,23,9,29,38,23,9,2,17,26,93,-8,0,0,0,114.4,112.5,-0.4,2.3,1.9,62,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"W",TRUE,36,79,0.456,9,34,0.264705882352941,0.769,27,45,0.6,20,26,11,32,43,21,9,1,17,20,101,8,1,0,0,111.6,114.2,-3.2,0.6,-2.6
"6751",2023,22200923,62,1610612737,FALSE,TRUE,FALSE,"ATL",1,2,"L",FALSE,43,93,0.462,13,35,0.371428571428571,0.895,30,58,0.517241379310345,240,17,19,13,29,42,21,4,7,9,17,116,-3,0,0,0,116.6,116.3,1.8,-1.5,0.3,61,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"W",TRUE,48,97,0.495,6,21,0.285714285714286,0.85,42,76,0.552631578947368,17,20,16,32,48,19,6,5,9,15,119,3,1,0,0,114.4,115.6,-0.4,-0.8,-1.2
"6752",2023,22200926,61,1610612745,TRUE,FALSE,FALSE,"HOU",1,0,"L",FALSE,48,97,0.495,9,31,0.290322580645161,0.7,39,66,0.590909090909091,240,7,10,10,30,40,33,5,6,13,16,112,-21,0,0,0,111.4,119.3,-3.4,-4.5,-7.9,63,1610612743,FALSE,FALSE,FALSE,"DEN",1,2,"W",TRUE,53,92,0.576,16,37,0.432432432432432,0.688,37,55,0.672727272727273,11,16,11,32,43,40,8,5,11,10,133,21,1,0,0,117.6,114.2,2.7,0.6,3.4
"6753",2023,22200930,63,1610612762,FALSE,FALSE,FALSE,"UTA",2,2,"L",FALSE,30,85,0.353,10,34,0.294117647058824,0.667,20,51,0.392156862745098,240,24,36,14,38,52,15,8,9,20,15,94,-8,0,0,0,115.8,116.7,1,-1.9,-0.9,62,1610612759,FALSE,FALSE,FALSE,"SAS",2,1,"W",TRUE,39,91,0.429,8,26,0.307692307692308,0.64,31,65,0.476923076923077,16,25,9,36,45,23,9,5,14,22,102,8,1,0,0,110.2,120,-4.6,-5.2,-9.8
"6754",2023,22200928,61,1610612760,TRUE,FALSE,FALSE,"OKC",1,0,"L",FALSE,43,98,0.439,11,35,0.314285714285714,0.833,32,63,0.507936507936508,240,20,24,12,30,42,28,9,1,10,23,117,-6,0,0,0,115.2,114.2,0.4,0.6,1.1,61,1610612758,FALSE,TRUE,FALSE,"SAC",1,2,"W",TRUE,43,82,0.524,15,42,0.357142857142857,0.733,28,40,0.7,22,30,8,43,51,34,3,4,20,21,123,6,1,0,0,119.4,116.8,4.6,-2,2.6
"6755",2023,22200932,64,1610612746,FALSE,TRUE,FALSE,"LAC",1,1,"L",FALSE,35,83,0.422,11,28,0.392857142857143,0.87,24,55,0.436363636363636,240,20,23,9,35,44,24,11,3,25,17,101,-7,0,0,0,115,114.5,0.2,0.3,0.5,64,1610612750,FALSE,TRUE,FALSE,"MIN",1,2,"W",TRUE,43,90,0.478,9,26,0.346153846153846,0.591,34,64,0.53125,13,22,10,36,46,22,14,8,19,20,108,7,1,0,0,113.7,113.8,-1.1,1,0
"6756",2023,22200927,60,1610612763,TRUE,FALSE,FALSE,"MEM",2,0,"W",TRUE,51,112,0.455,6,31,0.193548387096774,0.765,45,81,0.555555555555556,240,13,17,14,33,47,25,13,6,7,17,121,12,1,0,0,115.1,111.2,0.3,3.6,3.9,62,1610612747,TRUE,FALSE,FALSE,"LAL",1,0,"L",FALSE,38,86,0.442,13,34,0.382352941176471,0.87,25,52,0.480769230769231,20,23,14,42,56,22,5,10,26,19,109,-12,0,0,0,114.5,113.9,-0.3,0.9,0.6
"6757",2023,22200931,62,1610612744,FALSE,TRUE,FALSE,"GSW",1,1,"W",TRUE,49,91,0.538,12,30,0.4,0.813,37,61,0.60655737704918,240,13,16,12,34,46,34,5,2,18,19,123,18,1,0,0,116.1,114.4,1.3,0.4,1.8,61,1610612757,TRUE,FALSE,FALSE,"POR",1,0,"L",FALSE,37,86,0.43,12,39,0.307692307692308,0.864,25,47,0.531914893617021,19,22,9,24,33,26,8,4,13,17,105,-18,0,0,0,114.8,118.8,0,-4,-4.1
"6758",2023,22200924,61,1610612751,TRUE,FALSE,FALSE,"BKN",1,0,"L",FALSE,36,83,0.434,12,36,0.333333333333333,0.8,24,47,0.51063829787234,240,20,25,3,35,38,25,12,6,18,19,104,-14,0,0,0,115,114.1,0.2,0.7,0.9,61,1610612749,TRUE,FALSE,FALSE,"MIL",1,0,"W",TRUE,50,102,0.49,14,37,0.378378378378378,0.333,36,65,0.553846153846154,4,12,11,44,55,32,10,3,17,21,118,14,1,0,0,115.4,111.9,0.6,2.9,3.6
"6759",2023,22200929,63,1610612742,FALSE,FALSE,FALSE,"DAL",1,1,"L",FALSE,46,91,0.505,12,37,0.324324324324324,0.643,34,54,0.62962962962963,240,18,28,9,29,38,28,5,3,7,29,122,-2,0,0,0,116.8,116.7,2,-1.9,0.1,63,1610612754,FALSE,FALSE,FALSE,"IND",2,1,"W",TRUE,41,78,0.526,11,28,0.392857142857143,0.775,30,50,0.6,31,40,5,36,41,25,3,8,9,19,124,2,1,0,0,114.6,117.7,-0.2,-2.9,-3.1
"6760",2023,22200925,63,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"W",TRUE,38,94,0.404,15,42,0.357142857142857,0.684,23,52,0.442307692307692,240,13,19,19,28,47,26,11,6,12,17,104,6,1,0,0,115.5,114,0.7,0.8,1.5,62,1610612741,TRUE,FALSE,FALSE,"CHI",1,0,"L",FALSE,37,71,0.521,10,25,0.4,0.824,27,46,0.58695652173913,14,17,6,29,35,28,6,7,20,18,98,-6,0,0,0,113.5,112.2,-1.3,2.6,1.3
"6761",2023,22200935,63,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,39,78,0.5,16,32,0.5,0.821,23,46,0.5,240,23,28,7,36,43,27,5,4,13,18,117,4,1,0,0,118,111.5,3.2,3.3,6.5,65,1610612739,FALSE,FALSE,FALSE,"CLE",2,2,"L",FALSE,45,92,0.489,10,32,0.3125,0.619,35,60,0.583333333333333,13,21,10,28,38,21,8,3,7,18,113,-4,0,0,0,116.1,110.6,1.3,4.2,5.6
"6762",2023,22200936,63,1610612748,FALSE,TRUE,FALSE,"MIA",1,1,"L",FALSE,34,78,0.436,7,29,0.241379310344828,0.913,27,49,0.551020408163265,240,21,23,5,28,33,18,3,2,13,17,96,-23,0,0,0,113,113.3,-1.8,1.5,-0.3,61,1610612755,TRUE,FALSE,FALSE,"PHI",1,0,"W",TRUE,41,83,0.494,15,39,0.384615384615385,1,26,44,0.590909090909091,22,22,9,32,41,25,6,5,9,20,119,23,1,0,0,117.7,113.3,2.9,1.5,4.4
"6763",2023,22200939,62,1610612749,TRUE,TRUE,TRUE,"MIL",0,2,"W",TRUE,49,94,0.521,26,56,0.464285714285714,0.789,23,38,0.605263157894737,240,15,19,8,38,46,29,4,1,8,23,139,22,1,1,0,115.4,111.9,0.6,2.9,3.6,63,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"L",FALSE,43,94,0.457,9,33,0.272727272727273,0.759,34,61,0.557377049180328,22,29,12,38,50,22,3,5,13,18,117,-22,0,0,0,111.6,114.2,-3.2,0.6,-2.6
"6764",2023,22200934,63,1610612765,FALSE,FALSE,FALSE,"DET",1,2,"L",FALSE,39,78,0.5,14,35,0.4,0.821,25,43,0.581395348837209,240,23,28,7,33,40,23,8,2,17,23,115,-2,0,0,0,110.7,118.9,-4.1,-4.1,-8.2,63,1610612741,TRUE,FALSE,TRUE,"CHI",0,1,"W",TRUE,41,85,0.482,12,27,0.444444444444444,0.742,29,58,0.5,23,31,10,30,40,27,9,4,15,22,117,2,1,1,0,113.5,112.2,-1.3,2.6,1.3
"6765",2023,22200940,62,1610612760,TRUE,FALSE,TRUE,"OKC",0,1,"L",FALSE,44,91,0.484,11,40,0.275,0.75,33,51,0.647058823529412,240,18,24,12,30,42,29,8,4,13,27,117,-6,0,1,0,115.2,114.2,0.4,0.6,1.1,63,1610612747,TRUE,FALSE,TRUE,"LAL",0,1,"W",TRUE,38,80,0.475,16,35,0.457142857142857,0.795,22,45,0.488888888888889,31,39,10,31,41,22,8,8,13,19,123,6,1,1,0,114.5,113.9,-0.3,0.9,0.6
"6766",2023,22200937,64,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,54,89,0.607,20,35,0.571428571428571,0.667,34,54,0.62962962962963,240,14,21,7,39,46,28,5,3,16,21,142,24,1,0,0,117.8,114.8,3,0,3,62,1610612751,TRUE,FALSE,TRUE,"BKN",0,1,"L",FALSE,42,90,0.467,15,39,0.384615384615385,0.95,27,51,0.529411764705882,19,20,5,26,31,26,6,5,14,21,118,-24,0,1,0,115,114.1,0.2,0.7,0.9
"6767",2023,22200933,64,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"L",FALSE,32,88,0.364,9,33,0.272727272727273,0.643,23,55,0.418181818181818,240,18,28,12,36,48,20,3,7,14,17,91,-14,0,0,0,109.2,115.3,-5.6,-0.5,-6.1,63,1610612756,FALSE,FALSE,FALSE,"PHX",2,1,"W",TRUE,42,89,0.472,9,25,0.36,0.8,33,64,0.515625,12,15,5,43,48,30,8,9,13,22,105,14,1,0,0,115.1,113,0.3,1.8,2.1
"6768",2023,22200941,62,1610612757,TRUE,FALSE,TRUE,"POR",0,1,"L",FALSE,36,81,0.444,11,38,0.289473684210526,0.931,25,43,0.581395348837209,240,27,29,12,29,41,18,5,8,14,18,110,-11,0,1,0,114.8,118.8,0,-4,-4.1,63,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"W",TRUE,46,89,0.517,9,25,0.36,0.87,37,64,0.578125,20,23,11,30,41,23,9,4,6,20,121,11,1,0,0,114.4,112.5,-0.4,2.3,1.9
"6769",2023,22200938,62,1610612745,TRUE,TRUE,TRUE,"HOU",0,2,"L",FALSE,36,90,0.4,11,34,0.323529411764706,0.64,25,56,0.446428571428571,240,16,25,17,32,49,17,4,5,13,18,99,-14,0,1,0,111.4,119.3,-3.4,-4.5,-7.9,61,1610612763,TRUE,FALSE,TRUE,"MEM",0,1,"W",TRUE,40,83,0.482,17,41,0.414634146341463,0.842,23,42,0.547619047619048,16,19,8,36,44,27,6,9,8,21,113,14,1,1,0,115.1,111.2,0.3,3.6,3.9
"6770",2023,22200944,63,1610612759,FALSE,TRUE,FALSE,"SAS",1,1,"W",TRUE,45,98,0.459,10,32,0.3125,0.769,35,66,0.53030303030303,240,10,13,13,37,50,31,5,6,17,14,110,11,1,0,0,110.2,120,-4.6,-5.2,-9.8,64,1610612754,FALSE,TRUE,FALSE,"IND",1,2,"L",FALSE,41,90,0.456,8,23,0.347826086956522,0.818,33,67,0.492537313432836,9,11,6,34,40,23,11,8,14,18,99,-11,0,0,0,114.6,117.7,-0.2,-2.9,-3.1
"6771",2023,22200942,62,1610612764,FALSE,TRUE,FALSE,"WAS",1,1,"W",TRUE,43,84,0.512,14,30,0.466666666666667,0.792,29,54,0.537037037037037,240,19,24,9,34,43,30,5,4,15,12,119,11,1,0,0,114.4,115.6,-0.4,-0.8,-1.2,64,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"L",FALSE,41,92,0.446,9,33,0.272727272727273,1,32,59,0.542372881355932,17,17,13,30,43,28,8,7,14,21,108,-11,0,0,0,115.5,114,0.7,0.8,1.5
"6772",2023,22200943,64,1610612742,FALSE,FALSE,FALSE,"DAL",1,2,"W",TRUE,45,82,0.549,25,48,0.520833333333333,0.667,20,34,0.588235294117647,240,18,27,5,26,31,26,8,1,13,22,133,7,1,0,0,116.8,116.7,2,-1.9,0.1,62,1610612755,TRUE,FALSE,TRUE,"PHI",0,1,"L",FALSE,45,78,0.577,12,27,0.444444444444444,0.828,33,51,0.647058823529412,24,29,5,32,37,28,9,1,14,24,126,-7,0,1,0,117.7,113.3,2.9,1.5,4.4
"6773",2023,22200945,63,1610612744,TRUE,FALSE,FALSE,"GSW",1,0,"W",TRUE,39,93,0.419,14,46,0.304347826086957,0.852,25,47,0.531914893617021,240,23,27,15,45,60,25,9,6,12,20,115,24,1,0,0,116.1,114.4,1.3,0.4,1.8,65,1610612746,TRUE,FALSE,FALSE,"LAC",1,0,"L",FALSE,32,89,0.36,9,43,0.209302325581395,0.857,23,46,0.5,18,21,9,38,47,19,5,5,16,24,91,-24,0,0,0,115,114.5,0.2,0.3,0.5
"6774",2023,22200953,64,1610612744,TRUE,FALSE,TRUE,"GSW",0,1,"W",TRUE,40,78,0.513,10,31,0.32258064516129,0.9,30,47,0.638297872340426,240,18,20,9,34,43,28,7,4,18,22,108,9,1,1,0,116.1,114.4,1.3,0.4,1.8,64,1610612740,FALSE,FALSE,FALSE,"NOP",1,2,"L",FALSE,34,77,0.442,10,29,0.344827586206897,0.778,24,48,0.5,21,27,7,22,29,20,9,4,13,22,99,-9,0,0,0,114.4,112.5,-0.4,2.3,1.9
"6775",2023,22200946,65,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"L",FALSE,38,78,0.487,9,24,0.375,0.84,29,54,0.537037037037037,240,21,25,8,26,34,25,11,4,21,20,106,-11,0,0,0,109.2,115.3,-5.6,-0.5,-6.1,64,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"W",TRUE,46,86,0.535,10,26,0.384615384615385,0.789,36,60,0.6,15,19,13,29,42,21,9,4,20,24,117,11,1,0,0,111.6,114.2,-3.2,0.6,-2.6
"6776",2023,22200951,63,1610612760,FALSE,FALSE,FALSE,"OKC",1,1,"W",TRUE,52,104,0.5,17,43,0.395348837209302,0.643,35,61,0.573770491803279,240,9,14,11,29,40,31,12,5,7,22,130,27,1,0,0,115.2,114.2,0.4,0.6,1.1,64,1610612762,FALSE,FALSE,FALSE,"UTA",2,1,"L",FALSE,38,78,0.487,9,29,0.310344827586207,0.783,29,49,0.591836734693878,18,23,10,38,48,24,5,14,26,18,103,-27,0,0,0,115.8,116.7,1,-1.9,-0.9
"6777",2023,22200950,64,1610612741,FALSE,FALSE,FALSE,"CHI",1,1,"L",FALSE,39,83,0.47,7,23,0.304347826086957,0.76,32,60,0.533333333333333,240,19,25,9,25,34,24,7,1,9,15,104,-21,0,0,0,113.5,112.2,-1.3,2.6,1.3,64,1610612756,FALSE,FALSE,FALSE,"PHX",1,1,"W",TRUE,42,84,0.5,20,47,0.425531914893617,0.84,22,37,0.594594594594595,21,25,13,28,41,29,6,7,11,20,125,21,1,0,0,115.1,113,0.3,1.8,2.1
"6778",2023,22200948,64,1610612738,FALSE,TRUE,FALSE,"BOS",1,1,"L",FALSE,41,84,0.488,9,29,0.310344827586207,0.7,32,55,0.581818181818182,240,14,20,9,39,48,26,8,8,19,19,105,-10,0,0,0,118,111.5,3.2,3.3,6.5,63,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"W",TRUE,40,95,0.421,14,44,0.318181818181818,0.808,26,51,0.509803921568627,21,26,13,34,47,25,9,6,13,20,115,10,1,0,0,115,114.1,0.2,0.7,0.9
"6779",2023,22200947,63,1610612737,TRUE,FALSE,FALSE,"ATL",2,0,"W",TRUE,52,91,0.571,12,26,0.461538461538462,0.813,40,65,0.615384615384615,240,13,16,10,33,43,30,10,5,17,19,129,18,1,0,0,116.6,116.3,1.8,-1.5,0.3,63,1610612757,FALSE,TRUE,FALSE,"POR",1,1,"L",FALSE,41,87,0.471,13,39,0.333333333333333,0.8,28,48,0.583333333333333,16,20,9,25,34,22,11,7,18,15,111,-18,0,0,0,114.8,118.8,0,-4,-4.1
"6780",2023,22200952,64,1610612743,FALSE,FALSE,FALSE,"DEN",2,2,"W",TRUE,40,87,0.46,8,31,0.258064516129032,0.806,32,56,0.571428571428571,240,25,31,13,40,53,28,6,5,10,21,113,16,1,0,0,117.6,114.2,2.7,0.6,3.4,62,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"L",FALSE,31,84,0.369,11,32,0.34375,0.774,20,52,0.384615384615385,24,31,10,30,40,24,6,6,11,24,97,-16,0,0,0,115.1,111.2,0.3,3.6,3.9
"6781",2023,22200955,64,1610612747,FALSE,FALSE,FALSE,"LAL",1,1,"L",FALSE,36,87,0.414,10,31,0.32258064516129,0.833,26,56,0.464285714285714,240,20,24,11,30,41,23,8,2,15,19,102,-8,0,0,0,114.5,113.9,-0.3,0.9,0.6,65,1610612750,TRUE,FALSE,FALSE,"MIN",2,0,"W",TRUE,42,89,0.472,14,34,0.411764705882353,0.75,28,55,0.509090909090909,12,16,10,36,46,29,10,6,14,21,110,8,1,0,0,113.7,113.8,-1.1,1,0
"6782",2023,22200954,62,1610612758,TRUE,FALSE,FALSE,"SAC",2,0,"W",TRUE,46,87,0.529,10,33,0.303030303030303,1,36,54,0.666666666666667,240,26,26,9,36,45,26,3,2,11,22,128,1,1,0,0,119.4,116.8,4.6,-2,2.6,66,1610612746,TRUE,FALSE,TRUE,"LAC",0,1,"L",FALSE,47,87,0.54,14,41,0.341463414634146,0.704,33,46,0.717391304347826,19,27,6,26,32,31,7,3,7,24,127,-1,0,1,0,115,114.5,0.2,0.3,0.5
"6783",2023,22200949,64,1610612748,TRUE,FALSE,FALSE,"MIA",1,0,"L",FALSE,39,81,0.481,12,25,0.48,0.938,27,56,0.482142857142857,240,30,32,11,28,39,23,7,2,12,17,120,-2,0,0,0,113,113.3,-1.8,1.5,-0.3,65,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,47,81,0.58,17,41,0.414634146341463,0.647,30,40,0.75,11,17,6,28,34,23,8,4,12,23,122,2,1,0,0,117.8,114.8,3,0,3
"6784",2023,22200957,66,1610612739,FALSE,FALSE,FALSE,"CLE",2,1,"W",TRUE,45,91,0.495,14,34,0.411764705882353,0.556,31,57,0.543859649122807,240,10,18,8,31,39,29,14,8,12,18,114,24,1,0,0,116.1,110.6,1.3,4.2,5.6,64,1610612765,FALSE,TRUE,FALSE,"DET",2,1,"L",FALSE,33,81,0.407,6,24,0.25,0.72,27,57,0.473684210526316,18,25,12,37,49,19,5,7,24,15,90,-24,0,0,0,110.7,118.9,-4.1,-4.1,-8.2
"6785",2023,22200956,63,1610612764,TRUE,FALSE,FALSE,"WAS",1,0,"L",FALSE,38,75,0.507,14,24,0.583333333333333,0.864,24,51,0.470588235294118,265,19,22,9,34,43,26,9,5,24,16,109,-7,0,0,1,114.4,115.6,-0.4,-0.8,-1.2,65,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"W",TRUE,47,90,0.522,12,30,0.4,0.714,35,60,0.583333333333333,10,14,10,24,34,30,14,4,14,21,116,7,1,0,1,115.5,114,0.7,0.8,1.5
"6786",2023,22200958,65,1610612748,TRUE,FALSE,TRUE,"MIA",0,1,"W",TRUE,42,83,0.506,13,35,0.371428571428571,0.87,29,48,0.604166666666667,240,20,23,12,31,43,31,5,3,20,19,117,8,1,1,0,113,113.3,-1.8,1.5,-0.3,64,1610612737,TRUE,FALSE,TRUE,"ATL",0,1,"L",FALSE,37,79,0.468,9,30,0.3,0.867,28,49,0.571428571428571,26,30,10,27,37,22,12,1,16,23,109,-8,0,1,0,116.6,116.3,1.8,-1.5,0.3
"6787",2023,22200960,63,1610612749,TRUE,FALSE,FALSE,"MIL",2,0,"L",FALSE,44,83,0.53,17,34,0.5,0.893,27,49,0.551020408163265,240,25,28,11,32,43,30,3,3,13,23,130,-3,0,0,0,115.4,111.9,0.6,2.9,3.6,63,1610612755,FALSE,TRUE,FALSE,"PHI",1,1,"W",TRUE,42,84,0.5,18,37,0.486486486486487,0.838,24,47,0.51063829787234,31,37,9,23,32,24,5,1,6,21,133,3,1,0,0,117.7,113.3,2.9,1.5,4.4
"6788",2023,22200959,64,1610612759,TRUE,FALSE,FALSE,"SAS",1,0,"L",FALSE,38,86,0.442,15,37,0.405405405405405,0.95,23,49,0.469387755102041,240,19,20,13,29,42,24,9,3,15,20,110,-12,0,0,0,110.2,120,-4.6,-5.2,-9.8,63,1610612745,TRUE,FALSE,FALSE,"HOU",2,0,"W",TRUE,49,87,0.563,8,23,0.347826086956522,0.727,41,64,0.640625,16,22,14,31,45,26,9,5,16,24,122,12,1,0,0,111.4,119.3,-3.4,-4.5,-7.9
"6789",2023,22200961,63,1610612758,TRUE,FALSE,TRUE,"SAC",0,1,"L",FALSE,49,89,0.551,14,27,0.518518518518518,0.733,35,62,0.564516129032258,240,22,30,11,28,39,25,5,1,6,21,134,-4,0,1,0,119.4,116.8,4.6,-2,2.6,66,1610612750,TRUE,FALSE,TRUE,"MIN",0,2,"W",TRUE,48,80,0.6,20,39,0.512820512820513,0.71,28,41,0.682926829268293,22,31,6,34,40,31,4,6,12,21,138,4,1,1,0,113.7,113.8,-1.1,1,0
